x,y1,y2,y3,y4,y5,y6
1887,188.7,-0.954362286,-18.61150656,3.2757719,99.99999936,-467.6663598
1888,188.8,-0.894969212,-18.36905121,3.27600199,99.99999937,-456.8779455
1889,188.9,-0.812954116,-18.10798569,3.276231958,99.99999937,-443.4551255
1890,189,-0.710390083,-17.8285745,3.276461804,99.99999938,-427.6104983
1891,189.1,-0.58986961,-17.53110071,3.276691529,99.99999939,-409.6089752
1892,189.2,-0.454439079,-17.2158657,3.276921132,99.99999939,-389.7612218
1893,189.3,-0.307521749,-16.88318884,3.277150614,99.9999994,-368.4159516
1894,189.4,-0.15283123,-16.53340718,3.277379975,99.99999941,-345.9512666
1895,189.5,0.005722383,-16.16687509,3.277609214,99.99999941,-322.7652635
1896,189.6,0.164131353,-15.78396391,3.277838333,99.99999942,-299.266143
1897,189.7,0.318391596,-15.38506159,3.278067331,99.99999942,-275.8620723
1898,189.8,0.464603894,-14.97057226,3.278296208,99.99999943,-252.9510557
1899,189.9,0.59907246,-14.54091584,3.278524965,99.99999943,-230.9110709
1900,190,0.718398347,-14.09652764,3.278753601,99.99999944,-210.0907181
1901,190.1,0.819565371,-13.63785788,3.278982117,99.99999945,-190.8006205
1902,190.2,0.900016346,-13.16537125,3.279210513,99.99999945,-173.3057904
1903,190.3,0.957717722,-12.67954643,3.279438788,99.99999946,-157.8191564
1904,190.4,0.99121099,-12.18087563,3.279666944,99.99999946,-144.4964136
1905,190.5,0.999649544,-11.66986406,3.27989498,99.99999947,-133.4323269
1906,190.6,0.982820084,-11.14702945,3.280122896,99.99999947,-124.6585807
1907,190.7,0.941148006,-10.61290149,3.280350693,99.99999948,-118.1432292
1908,190.8,0.875686651,-10.06802132,3.28057837,99.99999948,-113.7917614
1909,190.9,0.788090675,-9.512940979,3.280805928,99.99999949,-111.4497521
1910,191,0.680574232,-8.948222822,3.281033367,99.99999949,-110.9070332
1911,191.1,0.555855001,-8.374438986,3.281260687,99.9999995,-111.9032796
1912,191.2,0.417085494,-7.792170785,3.281487888,99.9999995,-114.1348663
1913,191.3,0.267773371,-7.202008131,3.28171497,99.99999951,-117.2628255
1914,191.4,0.111692774,-6.604548933,3.281941933,99.99999951,-120.9217013
1915,191.5,-0.047211067,-6.000398493,3.282168778,99.99999952,-124.7290766
1916,191.6,-0.20492156,-5.390168892,3.282395505,99.99999952,-128.2955338
1917,191.7,-0.357452277,-4.774478369,3.282622113,99.99999953,-131.234795
1918,191.8,-0.500947718,-4.153950696,3.282848603,99.99999953,-133.1737857
1919,191.9,-0.631780767,-3.529214547,3.283074975,99.99999954,-133.7623677
1920,192,-0.746644375,-2.900902857,3.283301229,99.99999954,-132.6824947
1921,192.1,-0.842635148,-2.269652187,3.283527365,99.99999955,-129.6565586
1922,192.2,-0.91732674,-1.636102073,3.283753383,99.99999955,-124.4547155
1923,192.3,-0.968831182,-1.00089438,3.283979284,99.99999955,-116.9010058
1924,192.4,-0.995846601,-0.364672655,3.284205068,99.99999956,-106.8781132
1925,192.5,-0.997690132,0.27191853,3.284430734,99.99999956,-94.33064263
1926,192.6,-0.974315178,0.908234226,3.284656283,99.99999957,-79.26683324
1927,192.7,-0.926312583,1.543629767,3.284881715,99.99999957,-61.75866293
1928,192.8,-0.854895703,2.177461416,3.28510703,99.99999958,-41.94034196
1929,192.9,-0.761869733,2.809087021,3.285332228,99.99999958,-20.0052329
1930,193,-0.64958608,3.437866667,3.285557309,99.99999958,3.798725359
1931,193.1,-0.520882922,4.063163319,3.285782274,99.99999959,29.1749742
1932,193.2,-0.379013473,4.684343474,3.286007122,99.99999959,55.78552221
1933,193.3,-0.227563748,5.300777797,3.286231854,99.9999996,83.2591811
1934,193.4,-0.070361924,5.911841763,3.28645647,99.9999996,111.2006428
1935,193.5,0.088618429,6.516916287,3.286680969,99.99999961,139.2001686
1936,193.6,0.245358786,7.115388351,3.286905353,99.99999961,166.8436456
1937,193.7,0.39589724,7.706651629,3.287129621,99.99999961,193.7227566
1938,193.8,0.53642865,8.290107095,3.287353773,99.99999962,219.4450069
1939,193.9,0.663400821,8.865163635,3.287577809,99.99999962,243.6433548
1940,194,0.773604295,9.431238646,3.28780173,99.99999962,265.9852024
1941,194.1,0.864253472,9.98775862,3.288025535,99.99999963,286.1805196
1942,194.2,0.933057023,10.53415973,3.288249226,99.99999963,303.988897
1943,194.3,0.978275812,11.06988841,3.288472801,99.99999964,319.2253495
1944,194.4,0.998766848,11.5944019,3.288696261,99.99999964,331.7647227
1945,194.5,0.994012181,12.10716879,3.288919606,99.99999964,341.5445939
1946,194.6,0.964131996,12.60766959,3.289142836,99.99999965,348.5665914
1947,194.7,0.909881569,13.09539723,3.289365952,99.99999965,352.8961014
1948,194.8,0.832632182,13.56985757,3.289588953,99.99999965,354.6603697
1949,194.9,0.734336457,14.03056994,3.289811839,99.99999966,354.0450446
1950,195,0.617479004,14.47706757,3.290034611,99.99999966,351.2892518
1951,195.1,0.485013612,14.9088981,3.290257269,99.99999966,346.6793233
1952,195.2,0.340288593,15.32562404,3.290479813,99.99999967,340.5413401
1953,195.3,0.186962143,15.72682318,3.290702243,99.99999967,333.2326779
1954,195.4,0.028909875,16.11208906,3.290924559,99.99999967,325.1327688
1955,195.5,-0.129873144,16.48103137,3.291146762,99.99999968,316.6333129
1956,195.6,-0.285373377,16.8332763,3.29136885,99.99999968,308.1281884
1957,195.7,-0.433660263,17.168467,3.291590826,99.99999968,300.0033138
1958,195.8,-0.570985574,17.48626388,3.291812687,99.99999969,292.6267202
1959,195.9,-0.693878155,17.78634496,3.292034436,99.99999969,286.3390837
1960,196,-0.799231667,18.06840623,3.292256071,99.99999969,281.4449579
1961,196.1,-0.884383103,18.33216192,3.292477594,99.9999997,278.2049282
1962,196.2,-0.947180099,18.57734482,3.292699003,99.9999997,276.8288865
1963,196.3,-0.986035345,18.80370652,3.2929203,99.9999997,277.470596
1964,196.4,-0.999966701,19.01101769,3.293141483,99.9999997,280.2236837
1965,196.5,-0.988622026,19.1990683,3.293362555,99.99999971,285.1191634
1966,196.6,-0.952288079,19.36766783,3.293583513,99.99999971,292.1245487
1967,196.7,-0.891883268,19.51664546,3.29380436,99.99999971,301.1445825
1968,196.8,-0.808934437,19.64585027,3.294025094,99.99999972,312.0235618
1969,196.9,-0.705538273,19.75515135,3.294245716,99.99999972,324.5491997
1970,197,-0.584308309,19.84443797,3.294466226,99.99999972,338.4579285
1971,197.1,-0.448308858,19.91361967,3.294686624,99.99999972,353.4415075
1972,197.2,-0.300977561,19.96262635,3.294906911,99.99999973,369.1547709
1973,197.3,-0.146038493,19.99140837,3.295127085,99.99999973,385.2243182
1974,197.4,0.012591972,19.99993657,3.295347148,99.99999973,401.2579286
1975,197.5,0.17090415,19.98820231,3.2955671,99.99999974,416.8544613
1976,197.6,0.324896407,19.95621748,3.29578694,99.99999974,431.6139903
1977,197.7,0.470676298,19.90401448,3.296006669,99.99999974,445.1479194
1978,197.8,0.604558965,19.8316462,3.296226287,99.99999974,457.0888204
1979,197.9,0.723160272,19.73918595,3.296445794,99.99999975,467.0997462
1980,198,0.823482349,19.62672742,3.29666519,99.99999975,474.8827832
1981,198.1,0.902989368,19.49438453,3.296884476,99.99999975,480.1866274
1982,198.2,0.959671639,19.34229137,3.29710365,99.99999975,482.8129914
1983,198.3,0.992096414,19.17060203,3.297322714,99.99999976,482.6216819
1984,198.4,0.999444093,18.97949044,3.297541668,99.99999976,479.5342182
1985,198.5,0.981528952,18.76915024,3.297760511,99.99999976,473.5359
1986,198.6,0.938803829,18.53979451,3.297979244,99.99999976,464.6762732
1987,198.7,0.872348682,18.29165563,3.298197867,99.99999977,453.0679809
1988,198.8,0.783843288,18.024985,3.29841638,99.99999977,438.8840288
1989,198.9,0.675524787,17.74005278,3.298634783,99.99999977,422.3535342
1990,199,0.550131132,17.43714764,3.298853076,99.99999977,403.7560661
1991,199.1,0.410831883,17.11657647,3.29907126,99.99999977,383.4147178
1992,199.2,0.261148089,16.77866405,3.299289334,99.99999978,361.68809
1993,199.3,0.104863288,16.42375273,3.299507299,99.99999978,338.9613834
1994,199.4,-0.054072129,16.05220206,3.299725154,99.99999978,315.6368284
1995,199.5,-0.211640771,15.66438849,3.2999429,99.99999978,292.1236927
1996,199.6,-0.363859797,15.26070492,3.300160537,99.99999979,268.8281186
1997,199.7,-0.506881585,14.84156032,3.300378065,99.99999979,246.1430479
1998,199.8,-0.637090992,14.40737935,3.300595484,99.99999979,224.4384878
1999,199.9,-0.751196732,13.95860189,3.300812794,99.99999979,204.0523645
2000,200,-0.846314567,13.49568259,3.301029996,99.99999979,185.2821951
2001,200.1,-0.920040217,13.01909047,3.301247089,99.9999998,168.3777877
2002,200.2,-0.970510128,12.52930836,3.301464073,99.9999998,153.5351544
2003,200.3,-0.996448579,12.02683249,3.301680949,99.9999998,140.8917919
2004,200.4,-0.997199925,11.51217191,3.301897717,99.9999998,130.5234456
2005,200.5,-0.972745177,10.98584805,3.302114377,99.9999998,122.4424432
2006,200.6,-0.923702473,10.44839413,3.302330929,99.99999981,116.5976354
2007,200.7,-0.851311459,9.900354678,3.302547372,99.99999981,112.8759476
2008,200.8,-0.757401954,9.342284912,3.302763708,99.99999981,111.1055028
2009,200.9,-0.644347697,8.774750232,3.302979937,99.99999981,111.060235
2010,201,-0.515006345,8.198325622,3.303196057,99.99999981,112.4658779
2011,201.1,-0.372647244,7.613595073,3.303412071,99.99999982,115.0071771
2012,201.2,-0.220868785,7.02115099,3.303627976,99.99999982,118.3361413
2013,201.3,-0.063507455,6.421593595,3.303843775,99.99999982,122.0811264
2014,201.4,0.095459145,5.815530314,3.304059466,99.99999982,125.8565208
2015,201.5,0.252012837,5.203575167,3.30427505,99.99999982,129.272787
2016,201.6,0.402196432,4.58634814,3.304490528,99.99999982,131.946606
2017,201.7,0.54221376,3.964474564,3.304705898,99.99999983,133.5108673
2018,201.8,0.668525619,3.338584475,3.304921162,99.99999983,133.6242514
2019,201.9,0.777939242,2.709311978,3.305136319,99.99999983,131.9801637
2020,202,0.867688993,2.077294606,3.305351369,99.99999983,128.3147915
2021,202.1,0.935506281,1.443172672,3.305566314,99.99999983,122.4140816
2022,202.2,0.979676896,0.807588621,3.305781151,99.99999983,114.119462
2023,202.3,0.999084343,0.171186382,3.305995883,99.99999984,103.3321619
2024,202.4,0.993238063,-0.465389291,3.306210508,99.99999984,90.01602045
2025,202.5,0.96228583,-1.101493466,3.306425028,99.99999984,74.19871373
2026,202.6,0.907010022,-1.736481689,3.306639441,99.99999984,55.97136844
2027,202.7,0.828807837,-2.369710636,3.306853749,99.99999984,35.486571
2028,202.8,0.729655982,-3.000538768,3.307067951,99.99999984,12.95482289
2029,202.9,0.612060706,-3.628326974,3.307282047,99.99999985,-11.36046884
2030,203,0.47899445,-4.252439228,3.307496038,99.99999985,-37.14933954
2031,203.1,0.333820712,-4.872243223,3.307709923,99.99999985,-64.06279323
2032,203.2,0.180209031,-5.48711102,3.307923704,99.99999985,-91.72131733
2033,203.3,0.022042229,-6.096419682,3.308137379,99.99999985,-119.7241708
2034,203.4,-0.136681732,-6.6995519,3.308350949,99.99999985,-147.6592112
2035,203.5,-0.291950806,-7.295896626,3.308564414,99.99999985,-175.1130131
2036,203.6,-0.439840277,-7.884849687,3.308777774,99.99999986,-201.6810214
2037,203.7,-0.576611961,-8.4658144,3.308991029,99.99999986,-226.9774841
2038,203.8,-0.698808698,-9.038202173,3.30920418,99.99999986,-250.6449133
2039,203.9,-0.803341737,-9.601433107,3.309417226,99.99999986,-272.3628359
2040,204,-0.88756881,-10.15493658,3.309630167,99.99999986,-291.8556125
2041,204.1,-0.949360919,-10.69815181,3.309843005,99.99999986,-308.8991281
2042,204.2,-0.987156153,-11.23052847,3.310055738,99.99999986,-323.3261847
2043,204.3,-0.999999167,-11.75152718,3.310268367,99.99999987,-335.0304603
2044,204.4,-0.987565329,-12.26062011,3.310480891,99.99999987,-343.9689352
2045,204.5,-0.950168929,-12.75729149,3.310693312,99.99999987,-350.1627227
2046,204.6,-0.88875523,-13.24103812,3.310905629,99.99999987,-353.6962854
2047,204.7,-0.804876579,-13.7113699,3.311117843,99.99999987,-354.715056
2048,204.8,-0.700653165,-14.16781034,3.311329952,99.99999987,-353.4215233
2049,204.9,-0.57871943,-14.60989699,3.311541958,99.99999987,-350.0698829
2050,205,-0.442157479,-15.03718198,3.311753861,99.99999987,-344.9593874
2051,205.1,-0.294419169,-15.44923239,3.31196566,99.99999988,-338.4265648
2052,205.2,-0.139238863,-15.84563079,3.312177356,99.99999988,-330.8365021
2053,205.3,0.019460966,-16.22597556,3.312388949,99.99999988,-322.5734146
2054,205.4,0.177668882,-16.58988137,3.312600439,99.99999988,-314.0307392
2055,205.5,0.331385885,-16.93697953,3.312811826,99.99999988,-305.6010022
2056,205.6,0.476726489,-17.2669184,3.31302311,99.99999988,-297.665719
2057,205.7,0.610016938,-17.57936369,3.313234292,99.99999988,-290.58558
2058,205.8,0.727888067,-17.87399887,3.31344537,99.99999988,-284.6911707
2059,205.9,0.827360462,-18.15052543,3.313656347,99.99999989,-280.2744624
2060,206,0.905919773,-18.40866322,3.31386722,99.99999989,-277.5812871
2061,206.1,0.961580265,-18.6481507,3.314077992,99.99999989,-276.8049876
2062,206.2,0.992935015,-18.86874526,3.314288661,99.99999989,-278.0814036
2063,206.3,0.999191474,-19.07022339,3.314499228,99.99999989,-281.4853204
2064,206.4,0.980191497,-19.25238098,3.314709693,99.99999989,-287.0284698
2065,206.5,0.936415345,-19.41503347,3.314920056,99.99999989,-294.6591349
2066,206.6,0.868969542,-19.55801609,3.315130317,99.99999989,-304.2633675
2067,206.7,0.779558906,-19.68118396,3.315340477,99.99999989,-315.6677885
2068,206.8,0.67044346,-19.78441231,3.315550534,99.9999999,-328.6439001
2069,206.9,0.5443813,-19.86759655,3.315760491,99.9999999,-342.913801
2070,207,0.404558883,-19.9306524,3.315970345,99.9999999,-358.1571598
2071,207.1,0.254510483,-19.97351599,3.316180099,99.9999999,-374.0192715
2072,207.2,0.098028854,-19.99614389,3.316389751,99.9999999,-390.1199923
2073,207.3,-0.060930638,-19.99851316,3.316599302,99.9999999,-406.063327
2074,207.4,-0.218349994,-19.98062142,3.316808752,99.9999999,-421.4474277
2075,207.5,-0.370250145,-19.94248678,3.317018101,99.9999999,-435.8747501
2076,207.6,-0.512791531,-19.88414788,3.317227349,99.9999999,-448.9621107
2077,207.7,-0.64237115,-19.80566383,3.317436497,99.9999999,-460.3503917
2078,207.8,-0.755713636,-19.70711415,3.317645543,99.99999991,-469.7136465
2079,207.9,-0.849954044,-19.58859867,3.317854489,99.99999991,-476.7673777
2080,208,-0.922710273,-19.45023746,3.318063335,99.99999991,-481.2757765
2081,208.1,-0.972143272,-19.29217071,3.31827208,99.99999991,-483.0577413
2082,208.2,-0.997003529,-19.11455855,3.318480725,99.99999991,-481.9915238
2083,208.3,-0.996662656,-18.91758093,3.31868927,99.99999991,-478.0178841
2084,208.4,-0.971129267,-18.70143741,3.318897715,99.99999991,-471.1416749
2085,208.5,-0.921048769,-18.46634697,3.319106059,99.99999991,-461.4318163
2086,208.6,-0.847687038,-18.21254779,3.319314304,99.99999991,-449.0196596
2087,208.7,-0.75289843,-17.940297,3.319522449,99.99999991,-434.095783
2088,208.8,-0.639078904,-17.64987043,3.319730494,99.99999991,-416.9052989
2089,208.9,-0.509105463,-17.3415623,3.31993844,99.99999992,-397.7417923
2090,209,-0.366263427,-17.01568499,3.320146286,99.99999992,-376.9400424
2091,209.1,-0.214163398,-16.67256863,3.320354033,99.99999992,-354.8677124
2092,209.2,-0.056649988,-16.31256086,3.32056168,99.99999992,-331.916216
2093,209.3,0.102295357,-15.9360264,3.320769228,99.99999992,-308.4909924
2094,209.4,0.258654994,-15.54334674,3.320976677,99.99999992,-285.0014354
2095,209.5,0.408476643,-15.1349197,3.321184027,99.99999992,-261.8507298
2096,209.6,0.54797328,-14.71115908,3.321391278,99.99999992,-239.4258537
2097,209.7,0.673618866,-14.2724942,3.32159843,99.99999992,-218.0879974
2098,209.8,0.782237474,-13.81936948,3.321805484,99.99999992,-198.1636421
2099,209.9,0.871083565,-13.35224399,3.322012439,99.99999992,-179.9365233
2100,210,0.937911388,-12.87159099,3.322219295,99.99999992,-163.640681
2101,210.1,0.981031744,-12.37789744,3.322426052,99.99999992,-149.4547744
2102,210.2,0.999354687,-11.87166352,3.322632712,99.99999993,-137.4978018
2103,210.3,0.992417068,-11.35340211,3.322839273,99.99999993,-127.8263354
2104,210.4,0.96039425,-10.82363826,3.323045735,99.99999993,-120.4333403
2105,210.5,0.904095669,-10.28290871,3.3232521,99.99999993,-115.2486073
2106,210.6,0.824944377,-9.731761267,3.323458367,99.99999993,-112.1407876
2107,210.7,0.724941072,-9.170754322,3.323664536,99.99999993,-110.9209793
2108,210.8,0.606613523,-8.600456245,3.323870607,99.99999993,-111.3477726
2109,210.9,0.472952682,-8.02144482,3.32407658,99.99999993,-113.1336282
2110,211,0.327337076,-7.434306658,3.324282455,99.99999993,-115.9524255
2111,211.1,0.173447413,-6.839636605,3.324488233,99.99999993,-119.4479908
2112,211.2,0.015173542,-6.238037136,3.324693914,99.99999993,-123.2433886
2113,211.3,-0.143483869,-5.630117748,3.324899497,99.99999993,-126.9507419
2114,211.4,-0.298514457,-5.016494339,3.325104983,99.99999993,-130.1813325
2115,211.5,-0.445999533,-4.397788588,3.325310372,99.99999993,-132.555725
2116,211.6,-0.582211135,-3.774627322,3.325515663,99.99999994,-133.7136599
2117,211.7,-0.703706261,-3.147641881,3.325720858,99.99999994,-133.3234637
2118,211.8,-0.807413893,-2.517467482,3.325925956,99.99999994,-131.090739
2119,211.9,-0.890712628,-1.88474257,3.326130957,99.99999994,-126.7661142
2120,212,-0.951496933,-1.250108176,3.326335861,99.99999994,-120.1518569
2121,212.1,-0.988230372,-0.614207265,3.326540669,99.99999994,-111.1071825
2122,212.2,-0.999984438,0.022315916,3.32674538,99.99999994,-99.55212544
2123,212.3,-0.986462024,0.658816488,3.326949994,99.99999994,-85.46987266
2124,212.4,-0.948004936,1.294649596,3.327154512,99.99999994,-68.9075017
2125,212.5,-0.885585248,1.92917106,3.327358934,99.99999994,-49.97510363
2126,212.6,-0.800780735,2.56173803,3.32756326,99.99999994,-28.84331291
2127,212.7,-0.69573499,3.191709636,3.32776749,99.99999994,-5.73930623
2128,212.8,-0.573103239,3.818447637,3.327971624,99.99999994,19.05862881
2129,212.9,-0.435985232,4.441317069,3.328175661,99.99999994,45.22781819
2130,213,-0.287846881,5.059686885,3.328379603,99.99999994,72.40904959
2131,213.1,-0.132432662,5.6729306,3.32858345,99.99999994,100.2153458
2132,213.2,0.026329041,6.280426919,3.3287872,99.99999994,128.2414425
2133,213.3,0.184425228,6.881560373,3.328990855,99.99999995,156.0737303
2134,213.4,0.337859723,7.475721938,3.329194415,99.99999995,183.300411
2135,213.5,0.48275418,8.062309651,3.329397879,99.99999995,209.521611
2136,213.6,0.615446121,8.640729227,3.329601248,99.99999995,234.3591967
2137,213.7,0.732581509,9.210394653,3.329804522,99.99999995,257.466044
2138,213.8,0.831199528,9.770728786,3.330007701,99.99999995,278.5345286
2139,213.9,0.908807423,10.32116394,3.330210785,99.99999995,297.304021
2140,214,0.963443508,10.86114245,3.330413773,99.99999995,313.5671997
2141,214.1,0.993726755,11.39011724,3.330616667,99.99999995,327.1750204
2142,214.2,0.998891697,11.90755242,3.330819466,99.99999995,338.0402181
2143,214.3,0.978807782,12.41292373,3.331022171,99.99999995,346.1392529
2144,214.4,0.933982667,12.90571919,3.331224781,99.99999995,351.5126505
2145,214.5,0.865549391,13.38543953,3.331427297,99.99999995,354.2637296
2146,214.6,0.775237734,13.85159872,3.331629718,99.99999995,354.5557478
2147,214.7,0.665330491,14.3037245,3.331832044,99.99999995,352.6075391
2148,214.8,0.538605775,14.74135879,3.332034277,99.99999995,348.6877534
2149,214.9,0.398266789,15.16405823,3.332236415,99.99999995,343.1078436
2150,215,0.247860865,15.57139456,3.33243846,99.99999995,336.2139777
2151,215.1,0.091189793,15.96295511,3.33264041,99.99999995,328.3780814
2152,215.2,-0.067786272,16.33834316,3.332842267,99.99999995,319.988236
2153,215.3,-0.225048912,16.69717841,3.33304403,99.99999996,311.438677
2154,215.4,-0.376623019,17.03909731,3.333245699,99.99999996,303.1196442
2155,215.5,-0.518677274,17.36375345,3.333447274,99.99999996,295.4073415
2156,215.6,-0.64762099,17.67081791,3.333648757,99.99999996,288.6542592
2157,215.7,-0.760194873,17.95997961,3.333850145,99.99999996,283.1801048
2158,215.8,-0.853553407,18.23094557,3.33405144,99.99999996,279.2635708
2159,215.9,-0.925336781,18.48344129,3.334252642,99.99999996,277.1351478
2160,216,-0.973730534,18.71721095,3.334453751,99.99999996,276.9711655
2161,216.1,-0.997511426,18.93201771,3.334654767,99.99999996,278.8892116
2162,216.2,-0.996078348,19.12764394,3.33485569,99.99999996,282.945044
2163,216.3,-0.969467525,19.30389146,3.335056519,99.99999996,289.1310766
2164,216.4,-0.918351595,19.46058169,3.335257256,99.99999996,297.3764743
2165,216.5,-0.844022609,19.5975559,3.335457901,99.99999996,307.548857
2166,216.6,-0.748359372,19.71467531,3.335658452,99.99999996,319.457569
2167,216.7,-0.63377995,19.81182126,3.335858911,99.99999996,332.8584302
2168,216.8,-0.503180553,19.88889534,3.336059278,99.99999996,347.4598515
2169,216.9,-0.359862325,19.94581945,3.336259552,99.99999996,362.9301565
2170,217,-0.207447903,19.98253593,3.336459734,99.99999996,378.9059282
2171,217.1,-0.049789848,19.99900758,3.336659823,99.99999996,395.0011668
2172,217.2,0.10912674,19.9952177,3.336859821,99.99999996,410.817028
2173,217.3,0.265284945,19.97117015,3.337059726,99.99999996,425.9518974
2174,217.4,0.414737576,19.92688928,3.33725954,99.99999996,440.0115431
2175,217.5,0.553706938,19.86241995,3.337459261,99.99999996,452.6190928
2176,217.6,0.678680321,19.77782748,3.337658891,99.99999996,463.4245817
2177,217.7,0.786498787,19.67319758,3.337858429,99.99999996,472.1138303
2178,217.8,0.874437025,19.54863624,3.338057875,99.99999997,478.4164273
2179,217.9,0.940272229,19.40426967,3.33825723,99.99999997,482.1126162
2180,218,0.982340292,19.24024412,3.338456494,99.99999997,483.0389115
2181,218.1,0.999577865,19.05672577,3.338655666,99.99999997,481.0923019
2182,218.2,0.991549236,18.85390055,3.338854746,99.99999997,476.2329346
2183,218.3,0.958457343,18.63197395,3.339053736,99.99999997,468.4852134
2184,218.4,0.901138647,18.39117081,3.339252634,99.99999997,457.9372808
2185,218.5,0.821041984,18.13173509,3.339451441,99.99999997,444.7389001
2186,218.6,0.720191947,17.85392963,3.339650158,99.99999997,429.0977873
2187,218.7,0.60113771,17.55803588,3.339848783,99.99999997,411.2744887
2188,218.8,0.466888593,17.24435363,3.340047318,99.99999997,391.5759319
2189,218.9,0.320837992,16.91320067,3.340245762,99.99999997,370.3478126
2190,219,0.166677609,16.5649125,3.340444115,99.99999997,347.966011
2191,219.1,0.008304139,16.19984199,3.340642378,99.99999997,324.8272536
2192,219.2,-0.150279235,15.81835899,3.34084055,99.99999997,301.3392562
2193,219.3,-0.305064019,15.42084999,3.341038632,99.99999997,277.9105979
2194,219.4,-0.452137739,15.00771772,3.341236623,99.99999997,254.9405805
2195,219.5,-0.587782831,14.57938074,3.341434525,99.99999997,232.8093317
2196,219.6,-0.708570612,14.13627301,3.341632336,99.99999997,211.868399
2197,219.7,-0.811447943,13.67884345,3.341830057,99.99999997,192.4320746
2198,219.8,-0.893814409,13.20755549,3.342027688,99.99999997,174.7696688
2199,219.9,-0.953588042,12.72288661,3.342225229,99.99999997,159.0989279
2200,220,-0.989257951,12.22532783,3.342422681,99.99999997,145.5807616
2201,220.1,-0.999922514,11.71538326,3.342620043,99.99999997,134.3154138
2202,220.2,-0.985312163,11.19356953,3.342817315,99.99999997,125.3401743
2203,220.3,-0.945796202,10.66041529,3.343014497,99.99999997,118.6286857
2204,220.4,-0.882373471,10.11646071,3.34321159,99.99999997,114.0918671
2205,220.5,-0.796647098,9.562256874,3.343408594,99.99999997,111.5804277
2206,220.6,-0.690783979,8.998365266,3.343605508,99.99999997,110.8889075
2207,220.7,-0.567460001,8.425357177,3.343802333,99.99999997,111.7611435
2208,220.8,-0.429792409,7.843813138,3.343999069,99.99999997,113.8970219
2209,220.9,-0.281261009,7.254322325,3.344195716,99.99999997,116.9603456
2210,221,-0.12562021,6.657481968,3.344392274,99.99999997,120.5876183
2211,221.1,0.033195874,6.05389674,3.344588743,99.99999998,124.3975222
2212,221.2,0.191172871,5.444178151,3.344785123,99.99999998,128.0008501
2213,221.3,0.344317615,4.828943922,3.344981414,99.99999998,131.01064
2214,221.4,0.488759087,4.208817362,3.345177617,99.99999998,133.052256
2215,221.5,0.620846258,3.584426739,3.345373731,99.99999998,133.7731606
2216,221.6,0.737240377,2.956404639,3.345569756,99.99999998,132.8521305
2217,221.7,0.834999366,2.325387328,3.345765693,99.99999998,130.0076831
2218,221.8,0.911652182,1.692014106,3.345961542,99.99999998,125.0055003
2219,221.9,0.965261282,1.05692666,3.346157302,99.99999998,117.6646614
2220,222,0.994471596,0.420768413,3.346352974,99.99999998,107.8625278
2221,222.1,0.998544778,-0.215816124,3.346548559,99.99999998,95.5381553
2222,222.2,0.977377871,-0.852182013,3.346744055,99.99999998,80.69414685
2223,222.3,0.931505909,-1.487684534,3.346939463,99.99999998,63.39690019
2224,222.4,0.86208839,-2.121679843,3.347134783,99.99999998,43.77524218
2225,222.5,0.770879974,-2.753525622,3.347330015,99.99999998,22.01748494
2226,222.6,0.660186122,-3.382581732,3.34752516,99.99999998,-1.633022383
2227,222.7,0.532804831,-4.008210859,3.347720217,99.99999998,-26.8837341
2228,222.8,0.391955899,-4.629779162,3.347915187,99.99999998,-53.39999331
2229,222.9,0.241199549,-5.246656915,3.348110068,99.99999998,-80.81318342
2230,223,0.084346428,-5.858219141,3.348304863,99.99999998,-108.72974
2231,223.1,-0.074638707,-6.463846252,3.34849957,99.99999998,-136.7407957
2232,223.2,-0.231737208,-7.06292467,3.34869419,99.99999998,-164.4322142
2233,223.3,-0.382978118,-7.654847453,3.348888723,99.99999998,-191.3947609
2234,223.4,-0.524538539,-8.23901491,3.349083169,99.99999998,-217.2341521
2235,223.5,-0.652840266,-8.814835203,3.349277527,99.99999998,-241.5807307
2236,223.6,-0.764640233,-9.381724956,3.349471799,99.99999998,-264.0985224
2237,223.7,-0.857112487,-9.939109836,3.349665984,99.99999998,-284.4934454
2238,223.8,-0.927919617,-10.48642514,3.349860082,99.99999998,-302.5204646
2239,223.9,-0.975271842,-11.02311638,3.350054094,99.99999998,-317.9895117
2240,224,-0.997972245,-11.5486398,3.350248018,99.99999998,-330.7700205
2241,224.1,-0.995447031,-12.06246299,3.350441857,99.99999998,-340.7939629
2242,224.2,-0.967760029,-12.56406539,3.350635608,99.99999998,-348.0573107
2243,224.3,-0.91561108,-13.0529388,3.350829274,99.99999998,-352.6198841
2244,224.4,-0.840318347,-13.52858794,3.351022853,99.99999998,-354.6035935
2245,224.5,-0.743784995,-13.9905309,3.351216345,99.99999998,-354.1891176
2246,224.6,-0.628451084,-14.4382997,3.351409752,99.99999998,-351.6111023
2247,224.7,-0.497231895,-14.87144067,3.351603072,99.99999998,-347.1520029
2248,224.8,-0.353444239,-15.28951499,3.351796307,99.99999998,-341.1347238
2249,224.9,-0.200722618,-15.69209911,3.351989455,99.99999998,-333.914244
2250,225,-0.042927357,-16.07878514,3.352182518,99.99999998,-325.8684386
2251,225.1,0.115952973,-16.44918134,3.352375495,99.99999998,-317.3883295
2252,225.2,0.271902374,-16.80291244,3.352568386,99.99999998,-308.8680113
